船,阵雪,坐船可能会被影响，要注意安全哦
船,暴雪,恶劣天气出动，最好待在室内噢
船,浮尘,记得戴好口罩，坐船一路顺风噢
船,扬沙,记得戴好口罩，坐船一路顺风噢
船,强沙尘暴,恶劣天气出动，最好待在室内噢
船,雾,能见度低，坐船可能受影响，要注意安全噢
船,霾,记得戴好口罩，坐船一路顺风噢
船,风,刮风天，最好不要坐船噢
船,大风,刮风天，最好不要坐船噢，危险警告
船,飓风,恶劣天气出动，最好待在安全场所噢
船,热带风暴,恶劣天气出动，最好待在安全场所噢
船,龙卷风,恶劣天气出动，最好待在安全场所噢
船,冷,希望出行一路平安
船,热,希望出行一路平安
船,其他状态,希望出行一路平安
船,雷暴雨,恶劣天气出动，最好待在室内噢
船,雷暴,天气不好，可能会有大风，最好不要坐船噢
船,雷雨,天气不好，可能会有大风，最好不要坐船噢
船,雨,坐船可能会被影响，要注意安全哦
船,雪,坐船可能会被影响，要注意安全哦
船,阳光,天气不错，出行一路顺风噢
船,大太阳,天气不错，出行一路顺风噢
船,下雪,坐船可能会被影响，要注意安全哦
